time	V(a)	V(b)	V(c)	V(d)	V(out)
1.958850000000732e-005	7.529049e-001	2.048924e+000	4.976531e+000	3.509876e-002	5.040044e+000
1.960592857143593e-005	8.688839e-001	1.993118e+000	4.976719e+000	3.353431e-002	5.044951e+000
1.962335714286454e-005	9.951559e-001	1.937125e+000	4.976844e+000	3.212649e-002	5.050450e+000
1.964078571429315e-005	1.131721e+000	1.880945e+000	4.976904e+000	3.087530e-002	5.056541e+000
1.965821428572176e-005	1.278579e+000	1.824578e+000	4.976902e+000	2.978073e-002	5.063224e+000
1.967564285715037e-005	1.435730e+000	1.768024e+000	4.976835e+000	2.884280e-002	5.070499e+000
1.969307142857898e-005	1.603174e+000	1.711283e+000	4.976705e+000	2.806149e-002	5.078366e+000
1.971050000000759e-005	1.780910e+000	1.654355e+000	4.976511e+000	2.743682e-002	5.086825e+000
1.972621428572191e-005	1.949857e+000	1.605456e+000	4.976586e+000	2.701313e-002	5.094932e+000
1.974192857143623e-005	2.117962e+000	1.558632e+000	4.976735e+000	2.662735e-002	5.103133e+000
1.975764285715055e-005	2.285225e+000	1.513883e+000	4.976957e+000	2.627946e-002	5.111429e+000
1.977335714286487e-005	2.451648e+000	1.471209e+000	4.977253e+000	2.596947e-002	5.119819e+000
1.978907142857919e-005	2.617228e+000	1.430611e+000	4.977623e+000	2.569739e-002	5.128304e+000
1.980478571429351e-005	2.781967e+000	1.392087e+000	4.978067e+000	2.546320e-002	5.136883e+000
1.982050000000783e-005	2.945865e+000	1.355638e+000	4.978584e+000	2.526691e-002	5.145557e+000
1.983321428572214e-005	3.072439e+000	1.325906e+000	4.978889e+000	2.513670e-002	5.152870e+000
1.984592857143646e-005	3.194248e+000	1.296334e+000	4.979159e+000	2.499929e-002	5.160137e+000
1.985864285715077e-005	3.311294e+000	1.266923e+000	4.979393e+000	2.485469e-002	5.167360e+000
1.987135714286508e-005	3.423576e+000	1.237673e+000	4.979592e+000	2.470291e-002	5.174539e+000
1.988407142857940e-005	3.531093e+000	1.208584e+000	4.979755e+000	2.454393e-002	5.181673e+000
1.989678571429371e-005	3.633847e+000	1.179655e+000	4.979882e+000	2.437776e-002	5.188762e+000
1.990950000000802e-005	3.731836e+000	1.150887e+000	4.979974e+000	2.420440e-002	5.195807e+000
1.991635714286518e-005	3.783338e+000	1.135455e+000	4.980024e+000	2.415012e-002	5.199807e+000
1.992321428572234e-005	3.833872e+000	1.120097e+000	4.980060e+000	2.396135e-002	5.202840e+000
1.993007142857950e-005	3.883437e+000	1.104814e+000	4.980082e+000	2.363808e-002	5.204906e+000
1.993692857143666e-005	3.932034e+000	1.089606e+000	4.980090e+000	2.318031e-002	5.206004e+000
1.994378571429381e-005	3.979663e+000	1.074473e+000	4.980084e+000	2.258805e-002	5.206135e+000
1.995064285715097e-005	4.026323e+000	1.059414e+000	4.980064e+000	2.186129e-002	5.205299e+000
1.995750000000813e-005	4.072014e+000	1.044430e+000	4.980030e+000	2.100004e-002	5.203496e+000
1.996335714286529e-005	4.109711e+000	1.031614e+000	4.979985e+000	2.013899e-002	5.201130e+000
1.996921428572244e-005	4.146204e+000	1.018792e+000	4.979932e+000	1.920209e-002	5.198148e+000
1.997507142857960e-005	4.181492e+000	1.005963e+000	4.979871e+000	1.818933e-002	5.194549e+000
1.998092857143675e-005	4.215577e+000	9.931282e-001	4.979802e+000	1.710071e-002	5.190335e+000
1.998678571429391e-005	4.248457e+000	9.802867e-001	4.979723e+000	1.593624e-002	5.185504e+000
1.999264285715106e-005	4.280133e+000	9.674387e-001	4.979637e+000	1.469591e-002	5.180058e+000
1.999850000000822e-005	4.310605e+000	9.545844e-001	4.979542e+000	1.337971e-002	5.173995e+000
1.999950000000822e-005	4.315688e+000	9.523894e-001	4.979526e+000	1.315188e-002	5.172917e+000
2.000000000000000e-005	4.318218e+000	9.512919e-001	4.979517e+000	1.303745e-002	5.172373e+000
