time	V(1_a1)	V(2_a0)	V(3_b1)	V(4_b0)	V(5_c0)	V(6_q1)	V(7_q0)
1.001052760044877e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-2.301658e-006	6.952768e-002	1.243656e-001
1.001076804834710e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-2.184387e-006	7.067548e-002	1.030160e-001
1.001104432492897e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-2.033980e-006	7.293431e-002	8.301990e-002
1.001133732584975e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-1.851459e-006	7.624358e-002	6.626701e-002
1.001170875130987e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-1.590953e-006	8.085348e-002	4.990304e-002
1.001207651650150e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-1.317625e-006	8.446012e-002	3.763087e-002
1.001246699782580e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-1.039519e-006	8.567011e-002	2.804674e-002
1.001292296792502e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-7.253980e-007	8.295767e-002	1.987150e-002
1.001334002273824e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-3.778738e-007	7.683078e-002	1.439771e-002
1.001368442261023e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-4.680124e-008	6.932219e-002	1.109199e-002
1.001408194387784e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	2.035183e-007	5.846089e-002	8.249854e-003
1.001445947331617e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	1.279403e-007	4.624621e-002	6.211164e-003
1.001483456984003e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-1.964755e-007	3.226908e-002	4.692554e-003
1.001520613753609e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-4.649017e-007	1.662890e-002	3.568055e-003
1.001564933038531e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-5.424734e-007	-4.353796e-003	2.574785e-003
1.001607759523691e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-4.793870e-007	-2.665821e-002	1.871787e-003
1.001652024941853e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-4.237171e-007	-4.905651e-002	1.335767e-003
1.001678630151911e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-4.560528e-007	-5.805834e-002	1.089096e-003
1.001703503878732e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-4.725301e-007	-5.837857e-002	9.092588e-004
1.001738482871903e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-3.878411e-007	-4.492516e-002	7.059061e-004
1.001770830670604e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-2.550092e-007	-1.807561e-002	5.548008e-004
1.001797146331033e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-1.300711e-007	1.683673e-002	4.564716e-004
1.001821912354861e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-1.654922e-009	6.289961e-002	3.808848e-004
1.001846457898772e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	1.436721e-007	1.241550e-001	3.192950e-004
1.001878062358549e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	2.922926e-007	2.270007e-001	2.547554e-004
1.001910454222294e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.531213e-007	3.608335e-001	2.016640e-004
1.001942940923057e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.648698e-007	5.266360e-001	1.593020e-004
1.001969426995027e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.275217e-007	6.924042e-001	1.316679e-004
1.001998269043924e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	1.591549e-007	9.044294e-001	1.072048e-004
1.002020968362263e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-1.096225e-007	1.086424e+000	9.125980e-005
1.002045009072837e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-4.199333e-007	1.289100e+000	7.742842e-005
1.002078816939574e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-6.500089e-007	1.583481e+000	6.168178e-005
1.002116209696949e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-6.434614e-007	1.913945e+000	4.815621e-005
1.002164348878251e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-4.836261e-007	2.336283e+000	3.561682e-005
1.002234529711885e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-2.786467e-007	2.924648e+000	2.323205e-005
1.002300683132999e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-1.533729e-007	3.420285e+000	1.578267e-005
1.002366968298981e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-3.305809e-008	3.828685e+000	1.129299e-005
1.002437696444142e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	1.248148e-007	4.159421e+000	8.442169e-006
1.002525352846700e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	2.856563e-007	4.449610e+000	6.409695e-006
1.002614354322392e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.347439e-007	4.646382e+000	5.264426e-006
1.002704435709958e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	2.767839e-007	4.774091e+000	4.639423e-006
1.002786181996582e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	1.777449e-007	4.850057e+000	4.312212e-006
1.002844012417091e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	1.051386e-007	4.886264e+000	4.166735e-006
1.002912943633939e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.960215e-008	4.916671e+000	4.046861e-006
1.002974822218010e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	4.481682e-009	4.937236e+000	3.967442e-006
1.003029382661469e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-1.427323e-008	4.951072e+000	3.918528e-006
1.003083659859717e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-2.814187e-008	4.961608e+000	3.882779e-006
1.003156295497740e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-4.086885e-008	4.972245e+000	3.840807e-006
1.003235623179269e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-4.748826e-008	4.980781e+000	3.798005e-006
1.003314494045137e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-4.743892e-008	4.986754e+000	3.757135e-006
1.003403905725266e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-4.238786e-008	4.991401e+000	3.711114e-006
1.003495350265371e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-3.511667e-008	4.994543e+000	3.665334e-006
1.003615309622812e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-2.561991e-008	4.997089e+000	3.609219e-006
1.003748663573415e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-1.698189e-008	4.998722e+000	3.551617e-006
1.003895993579780e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-1.012632e-008	4.999656e+000	3.490057e-006
1.004040594064090e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-5.771795e-009	5.000066e+000	3.430104e-006
1.004248538911744e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	-2.039638e-009	5.000254e+000	3.349745e-006
1.004476165068312e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	2.540003e-010	5.000263e+000	3.272069e-006
1.004774355712580e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	1.804811e-009	5.000187e+000	3.179024e-006
1.005100605926842e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	2.660069e-009	5.000111e+000	3.082557e-006
1.005525684771993e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.163478e-009	5.000052e+000	2.965913e-006
1.006018758293503e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.404204e-009	5.000021e+000	2.845185e-006
1.006697609355497e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.522264e-009	5.000006e+000	2.702795e-006
1.007575877212414e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.560395e-009	5.000001e+000	2.543277e-006
1.010575877212414e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568515e-009	5.000000e+000	2.023424e-006
1.012718734355271e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568643e-009	5.000000e+000	1.761883e-006
1.014861591498128e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568741e-009	5.000000e+000	1.535650e-006
1.017004448640985e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568808e-009	5.000000e+000	1.344727e-006
1.019147305783842e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568846e-009	5.000000e+000	1.189113e-006
1.021290162926699e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568854e-009	5.000000e+000	1.068808e-006
1.023433020069556e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568833e-009	5.000000e+000	9.838112e-007
1.025575877212413e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568781e-009	5.000000e+000	9.341237e-007
1.032290162926698e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568787e-009	5.000000e+000	7.895920e-007
1.039004448640983e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568791e-009	5.000000e+000	6.665535e-007
1.045718734355268e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568794e-009	5.000000e+000	5.650080e-007
1.052433020069553e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568795e-009	5.000000e+000	4.849557e-007
1.059147305783839e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568796e-009	5.000000e+000	4.263966e-007
1.065861591498124e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568795e-009	5.000000e+000	3.893305e-007
1.072575877212409e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568793e-009	5.000000e+000	3.737576e-007
1.106861591498120e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568793e-009	5.000000e+000	2.946981e-007
1.141147305783832e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568793e-009	5.000000e+000	2.293913e-007
1.175433020069543e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568793e-009	5.000000e+000	1.778374e-007
1.209718734355255e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568793e-009	5.000000e+000	1.400362e-007
1.244004448640966e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568793e-009	5.000000e+000	1.159879e-007
1.278290162926677e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568793e-009	5.000000e+000	1.056924e-007
1.312575877212389e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568793e-009	5.000000e+000	1.091498e-007
1.499998000000000e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568793e-009	5.000000e+000	7.578581e-008
1.499999000000000e-003	0.000000e+000	0.000000e+000	5.000000e+000	0.000000e+000	3.568795e-009	5.000000e+000	7.578566e-008
1.499999002200000e-003	0.000000e+000	0.000000e+000	5.000000e+000	1.100000e-002	4.518267e-008	5.000001e+000	1.019503e-004
1.499999006600000e-003	0.000000e+000	0.000000e+000	5.000000e+000	3.300000e-002	1.283852e-007	5.000005e+000	3.077793e-004
1.499999015400001e-003	0.000000e+000	0.000000e+000	5.000000e+000	7.700001e-002	2.945496e-007	5.000011e+000	7.280736e-004
1.499999033000002e-003	0.000000e+000	0.000000e+000	5.000000e+000	1.650000e-001	6.257951e-007	5.000023e+000	1.607748e-003
1.499999068200004e-003	0.000000e+000	0.000000e+000	5.000000e+000	3.410000e-001	1.285007e-006	5.000048e+000	3.517581e-003
1.499999105791215e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.289561e-001	1.983704e-006	5.000074e+000	5.931695e-003
1.499999164867899e-003	0.000000e+000	0.000000e+000	5.000000e+000	8.243395e-001	3.070966e-006	5.000115e+000	1.071575e-002
1.499999225281417e-003	0.000000e+000	0.000000e+000	5.000000e+000	1.126407e+000	4.172263e-006	5.000156e+000	1.632239e-002
1.499999251030916e-003	0.000000e+000	0.000000e+000	5.000000e+000	1.255155e+000	4.637222e-006	5.000174e+000	1.816115e-002
1.499999284105554e-003	0.000000e+000	0.000000e+000	5.000000e+000	1.420528e+000	5.230344e-006	5.000196e+000	1.933304e-002
1.499999307927283e-003	0.000000e+000	0.000000e+000	5.000000e+000	1.539636e+000	5.660602e-006	5.000213e+000	1.987253e-002
1.499999334350372e-003	0.000000e+000	0.000000e+000	5.000000e+000	1.671752e+000	6.145182e-006	5.000231e+000	2.045645e-002
1.499999404608300e-003	0.000000e+000	0.000000e+000	5.000000e+000	2.023041e+000	7.430564e-006	5.000280e+000	2.199480e-002
1.499999473100217e-003	0.000000e+000	0.000000e+000	5.000000e+000	2.365501e+000	8.660082e-006	5.000328e+000	2.346020e-002
1.499999628071479e-003	0.000000e+000	0.000000e+000	5.000000e+000	3.140357e+000	1.136330e-005	5.000432e+000	2.678955e-002
1.499999754736685e-003	0.000000e+000	0.000000e+000	5.000000e+000	3.773683e+000	1.347293e-005	5.000515e+000	2.947165e-002
1.500000000000000e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.744373e-005	5.000671e+000	3.462052e-002
1.500000000817577e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.744268e-005	5.000671e+000	3.462213e-002
1.500000002452730e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.744060e-005	5.000671e+000	3.462536e-002
1.500000848796146e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.639205e-005	5.000667e+000	3.609195e-002
1.500001695139562e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.537925e-005	5.000663e+000	3.737070e-002
1.500002541482979e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.440217e-005	5.000658e+000	3.846159e-002
1.500003387826395e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.346084e-005	5.000653e+000	3.936463e-002
1.500004234169812e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.255523e-005	5.000649e+000	4.007983e-002
1.500005080513228e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.168537e-005	5.000644e+000	4.060717e-002
1.500005926856644e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.085123e-005	5.000639e+000	4.094667e-002
1.500008798010984e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	8.139587e-006	5.000621e+000	4.163970e-002
1.500009323790952e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	7.699487e-006	5.000618e+000	4.152586e-002
1.500010375350888e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	6.854999e-006	5.000610e+000	4.118914e-002
1.500012026652393e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.602041e-006	5.000599e+000	4.044831e-002
1.500013319006000e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	4.686245e-006	5.000590e+000	3.965852e-002
1.500014655976909e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	3.813047e-006	5.000580e+000	3.861685e-002
1.500016685790668e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	2.628498e-006	5.000565e+000	3.657471e-002
1.500020745418186e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	6.136885e-007	5.000533e+000	3.132687e-002
1.500025540083001e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-1.285202e-006	5.000494e+000	2.390708e-002
1.500030657422455e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-2.783896e-006	5.000452e+000	1.499825e-002
1.500035382688625e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-3.737356e-006	5.000412e+000	6.086228e-003
1.500040335328141e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-4.382867e-006	5.000371e+000	-3.858205e-003
1.500044047001855e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-4.666771e-006	5.000341e+000	-1.161293e-002
1.500048085592330e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-4.781250e-006	5.000309e+000	-2.017284e-002
1.500056162773281e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-4.637745e-006	5.000247e+000	-3.721413e-002
1.500070620042172e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-3.834021e-006	5.000146e+000	-6.724650e-002
1.500083827852429e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-2.810963e-006	5.000064e+000	-9.350915e-002
1.500097810120443e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-1.671917e-006	4.999991e+000	-1.184903e-001
1.500109702318412e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-8.138788e-007	4.999940e+000	-1.353133e-001
1.500121704303194e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-1.122687e-007	4.999900e+000	-1.457682e-001
1.500133858457694e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	4.285558e-007	4.999868e+000	-1.484267e-001
1.500146144593029e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	8.204606e-007	4.999844e+000	-1.428489e-001
1.500156645171159e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.038110e-006	4.999829e+000	-1.314162e-001
1.500168156203838e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.167271e-006	4.999819e+000	-1.123758e-001
1.500181913623236e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.218138e-006	4.999812e+000	-8.272558e-002
1.500197683710622e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.174930e-006	4.999811e+000	-3.955431e-002
1.500224600359347e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	9.812528e-007	4.999818e+000	5.107537e-002
1.500240558559246e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	8.301483e-007	4.999827e+000	1.174212e-001
1.500256127334180e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	6.705901e-007	4.999838e+000	1.949398e-001
1.500271583935136e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.191303e-007	4.999851e+000	2.797140e-001
1.500286425694915e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	3.901747e-007	4.999863e+000	3.679015e-001
1.500316109214472e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.762979e-007	4.999888e+000	5.602123e-001
1.500342325136568e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	2.778581e-008	4.999910e+000	7.442149e-001
1.500358170604043e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-3.792910e-008	4.999922e+000	8.629902e-001
1.500376709000256e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-9.184642e-008	4.999935e+000	1.007846e+000
1.500399777975964e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-1.356600e-007	4.999950e+000	1.194094e+000
1.500425604906275e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-1.608494e-007	4.999965e+000	1.410927e+000
1.500456538110458e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-1.678994e-007	4.999979e+000	1.680647e+000
1.500485636798106e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-1.594854e-007	4.999991e+000	1.940312e+000
1.500517121522499e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-1.406395e-007	5.000000e+000	2.222572e+000
1.500547819276237e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-1.179230e-007	5.000007e+000	2.493475e+000
1.500592432990792e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-8.369722e-008	5.000014e+000	2.871922e+000
1.500633102380316e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-5.522174e-008	5.000018e+000	3.193152e+000
1.500670979117444e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-3.353954e-008	5.000020e+000	3.460979e+000
1.500718479027847e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	-1.326315e-008	5.000020e+000	3.751631e+000
1.500770479825072e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.559620e-009	5.000020e+000	4.015349e+000
1.500833950942036e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.152283e-008	5.000018e+000	4.266755e+000
1.500910022569813e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.588864e-008	5.000015e+000	4.485315e+000
1.501013044964141e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.532617e-008	5.000011e+000	4.683599e+000
1.501118788247595e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.199635e-008	5.000008e+000	4.813282e+000
1.501200979661146e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	9.119146e-009	5.000006e+000	4.876068e+000
1.501263128343185e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	7.337873e-009	5.000005e+000	4.906646e+000
1.501335942519409e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.822574e-009	5.000003e+000	4.931441e+000
1.501418642453931e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	4.650862e-009	5.000002e+000	4.951734e+000
1.501502226205210e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	3.898581e-009	5.000002e+000	4.966294e+000
1.501578202072219e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	3.500031e-009	5.000001e+000	4.975710e+000
1.501646643367922e-003	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	3.311711e-009	5.000001e+000	4.981876e+000
